"Name","State","Notes","User","Tags","Created","Runtime","Sweep","Alpha_layer0","Alpha_layer1","Alpha_layer2","Alpha_layer3","Batch_size","Beta_layer0","Beta_layer1","Beta_layer2","Beta_layer3","Gamma_layer0","Gamma_layer1","Gamma_layer2","Gamma_layer3","Model_Name","architecture","dataset","epochs","learning_rate","momentum","noise_param","noise_type","timesteps","Accuracy","Time Taken to Run the Code(Mins)","Timestep","chance_level"
"Beta_layer1_perturbation_0.53_gauss_0.60","finished","-","","","2025-07-04T17:51:42.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.53","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","49.56","0.27700148423512777","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.60","finished","-","","","2025-07-04T17:51:18.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.43","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","50.18","0.27429930766423544","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.60","finished","-","","","2025-07-04T17:50:54.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","51.12","0.2740474263827006","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.60","finished","-","","","2025-07-04T17:50:30.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.23","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","52.48","0.2730310479799906","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.60","finished","-","","","2025-07-04T17:50:06.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.13","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","53.67","0.2737649957338969","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.40","finished","-","","","2025-07-04T17:49:43.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.53","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","53","0.27322794993718463","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.40","finished","-","","","2025-07-04T17:49:18.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.43","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","53.69","0.2749990026156108","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.40","finished","-","","","2025-07-04T17:48:55.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","54.63","0.27182597716649376","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.40","finished","-","","","2025-07-04T17:48:31.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.23","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","55.77","0.27103647391001384","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.40","finished","-","","","2025-07-04T17:48:07.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.13","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","57.24","0.27523138920466106","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T17:47:43.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.53","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","55.46","0.2743574182192485","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T17:47:19.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.43","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","56.24","0.2729714155197144","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T17:46:55.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","57.03","0.2742038170496623","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T17:46:32.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.23","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","58.04","0.2715288718541463","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T17:46:07.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.13","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","59.31","0.27628277937571205","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T17:45:44.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.53","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","56.38","0.27335734367370607","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T17:45:20.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.43","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","57.16","0.2739642858505249","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T17:44:56.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","57.97","0.2763160387674967","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T17:44:32.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.23","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","59.13","0.2715694586435954","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T17:44:08.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.13","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","60.57","0.2745308001836141","10","10"
"Beta_layer1_perturbation_0.53_sp_0.06","finished","-","","","2025-07-04T17:43:44.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.53","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","42.91","0.2700230876604716","10","10"
"Beta_layer1_perturbation_0.43_sp_0.06","finished","-","","","2025-07-04T17:43:21.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.43","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","43.63","0.27145797411600747","10","10"
"Beta_layer1_perturbation_0.33_sp_0.06","finished","-","","","2025-07-04T17:42:57.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","44.3","0.27140844662984215","10","10"
"Beta_layer1_perturbation_0.23_sp_0.06","finished","-","","","2025-07-04T17:42:33.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.23","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","45.13","0.2723995407422384","10","10"
"Beta_layer1_perturbation_0.13_sp_0.06","finished","-","","","2025-07-04T17:42:10.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.13","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","46.46","0.2695637504259745","10","10"
"Beta_layer1_perturbation_0.53_sp_0.04","finished","-","","","2025-07-04T17:41:46.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.53","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.04","s&p","10","46.95","0.2747554024060567","10","10"
"Beta_layer1_perturbation_0.43_sp_0.04","finished","-","","","2025-07-04T17:41:23.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.43","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.04","s&p","10","47.55","0.26896820465723675","10","10"
"Beta_layer1_perturbation_0.33_sp_0.04","finished","-","","","2025-07-04T17:40:59.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.04","s&p","10","48.25","0.27024836937586466","10","10"
"Beta_layer1_perturbation_0.23_sp_0.04","finished","-","","","2025-07-04T17:40:35.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.23","0.33","0.33","0.33","0.33","0.33","0.33","ff_fb_model","CNN","CIFAR-10","70","0.001","0.9","0.04","s&p","10","49.31","0.26993684768676757","10","10"
