"Name","State","Notes","User","Tags","Created","Runtime","Sweep","Alpha_layer0","Alpha_layer1","Alpha_layer2","Alpha_layer3","Batch_size","Beta_layer0","Beta_layer1","Beta_layer2","Beta_layer3","Gamma_layer0","Gamma_layer1","Gamma_layer2","Gamma_layer3","Model_Name","architecture","dataset","epochs","learning_rate","momentum","noise_param","noise_type","timesteps","Accuracy","Time Taken to Run the Code(Mins)","Timestep","chance_level"
"Gamma_layer_1_perturbation_0.13_sp_0.00","finished","-","","","2025-07-04T14:13:07.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.13","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","s&p","10","64.63","0.2837697982788086","10","10"
"Gamma_layer_0_perturbation_0.53_gauss_0.60","finished","-","","","2025-07-04T14:10:40.000Z","18","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.53","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","43.55","0.2972333669662476","10","10"
"Gamma_layer_0_perturbation_0.13_gauss_0.60","finished","-","","","2025-07-04T14:09:03.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.13","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","38.36","0.27634152173995974","10","10"
"Gamma_layer_0_perturbation_0.13_sp_0.04","finished","-","","","2025-07-04T13:58:55.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.13","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.04","s&p","10","37.48","0.27404101689656574","10","10"
"Gamma_layer_1_perturbation_0.23_gauss_0.80","finished","-","","","2025-07-04T14:29:35.000Z","18","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.23","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.8","gauss","10","33.23","0.29753180742263796","10","10"
"Gamma_layer_0_perturbation_0.53_sp_0.06","finished","-","","","2025-07-04T14:02:32.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.53","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","34.39","0.26998831431070963","10","10"
"Gamma_layer_1_perturbation_0.53_sp_0.04","finished","-","","","2025-07-04T14:18:49.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.53","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.04","s&p","10","35.55","0.27131744225819904","10","10"
"Gamma_layer_2_perturbation_0.53_gauss_0.40","finished","-","","","2025-07-04T14:44:47.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.53","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","54.11","0.2741272846857707","10","10"
"Gamma_layer_1_perturbation_0.13_gauss_0.40","finished","-","","","2025-07-04T14:25:11.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.13","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","53.16","0.2744242151578267","10","10"
"Gamma_layer_2_perturbation_0.13_sp_0.00","finished","-","","","2025-07-04T14:31:13.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.13","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","s&p","10","65.1","0.27467271089553835","10","10"
"Gamma_layer_2_perturbation_0.23_gauss_0.60","finished","-","","","2025-07-04T14:45:35.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.23","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","41.95","0.2756827195485433","10","10"
"Beta_layer2_perturbation_0.53_gauss_0.80","finished","-","","","2025-07-04T16:00:18.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.43","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.8","gauss","10","31.74","0.27378637393315636","10","10"
"Gamma_layer_1_perturbation_0.23_gauss_0.20","finished","-","","","2025-07-04T14:23:35.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.23","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","66.03","0.27280788818995155","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T15:36:45.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.53","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","64.18","0.27257720232009885","10","10"
"Gamma_layer_3_perturbation_0.33_sp_0.02","finished","-","","","2025-07-04T14:51:59.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.02","s&p","10","51.87","0.2734966079394023","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T15:35:33.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.23","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","60.99","0.27519521315892537","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T15:34:45.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.53","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","67.09","0.27175053358078005","10","10"
"Gamma_layer_2_perturbation_0.33_gauss_0.40","finished","-","","","2025-07-04T14:43:59.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","55.04","0.2739730000495911","10","10"
"Gamma_layer_2_perturbation_0.53_gauss_0.80","finished","-","","","2025-07-04T14:48:48.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.53","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.8","gauss","10","33.64","0.27330681482950847","10","10"
"Gamma_layer_0_perturbation_0.23_sp_0.06","finished","-","","","2025-07-04T14:01:21.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.23","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","34.5","0.27095965544382733","10","10"
"Gamma_layer_3_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T14:58:47.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.53","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","67.36","0.27481807470321656","10","10"
"Beta_layer2_perturbation_0.23_sp_0.00","finished","-","","","2025-07-04T15:43:34.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.23","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","s&p","10","68.49","0.26995999018351235","10","10"
"Beta_layer1_perturbation_0.53_gauss_0.80","finished","-","","","2025-07-04T15:41:59.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.8","gauss","10","32.39","0.27322818438212076","10","10"
"Gamma_layer_0_perturbation_0.33_gauss_0.40","finished","-","","","2025-07-04T14:07:49.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","55.04","0.27553267081578575","10","10"
"Gamma_layer_0_perturbation_0.23_gauss_0.00","finished","-","","","2025-07-04T14:03:20.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.23","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","66.88","0.2761985977490743","10","10"
"Gamma_layer_2_perturbation_0.33_gauss_0.00","finished","-","","","2025-07-04T14:39:59.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","68.49","0.27393871943155923","10","10"
"Gamma_layer_2_perturbation_0.23_sp_0.02","finished","-","","","2025-07-04T14:33:36.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.23","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.02","s&p","10","51.47","0.2741382956504822","10","10"
"Gamma_layer_3_perturbation_0.33_gauss_0.20","finished","-","","","2025-07-04T14:59:59.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","65.86","0.2711058735847473","10","10"
"Gamma_layer_2_perturbation_0.13_gauss_0.60","finished","-","","","2025-07-04T14:45:11.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.13","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","40.6","0.27380481561024983","10","10"
"Gamma_layer_0_perturbation_0.33_gauss_0.20","finished","-","","","2025-07-04T14:05:46.000Z","18","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","65.86","0.29651090304056804","10","10"
"Beta_layer2_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T15:53:55.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","65.86","0.27179643710454304","10","10"
"Gamma_layer_3_perturbation_0.23_gauss_0.00","finished","-","","","2025-07-04T14:57:35.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.23","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","69.07","0.27487654288609825","10","10"
"Gamma_layer_0_perturbation_0.13_gauss_0.00","finished","-","","","2025-07-04T14:02:56.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.13","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","63.18","0.2738174835840861","10","10"
"Gamma_layer_0_perturbation_0.43_sp_0.06","finished","-","","","2025-07-04T14:02:09.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.43","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","34.98","0.2749334176381429","10","10"
"Gamma_layer_3_perturbation_0.43_sp_0.06","finished","-","","","2025-07-04T14:56:23.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.43","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","35.54","0.2717338005701701","10","10"
"Beta_layer2_perturbation_0.43_sp_0.06","finished","-","","","2025-07-04T15:50:19.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.43","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","33.74","0.2698107401529948","10","10"
"Gamma_layer_1_perturbation_0.33_sp_0.06","finished","-","","","2025-07-04T14:20:00.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","35.04","0.2732583443323771","10","10"
"Gamma_layer_1_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T14:22:47.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.53","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","59.09","0.2746349771817525","10","10"
"Gamma_layer_2_perturbation_0.23_gauss_0.80","finished","-","","","2025-07-04T14:47:36.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.23","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.8","gauss","10","31.53","0.2732491095860799","10","10"
"Gamma_layer_1_perturbation_0.23_sp_0.02","finished","-","","","2025-07-04T14:15:33.000Z","18","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.23","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.02","s&p","10","54.44","0.2871911565462748","10","10"
"Gamma_layer_2_perturbation_0.13_gauss_0.80","finished","-","","","2025-07-04T14:47:11.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.13","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.8","gauss","10","30.82","0.2737639943758647","10","10"
"Gamma_layer_3_perturbation_0.33_gauss_0.40","finished","-","","","2025-07-04T15:01:59.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","55.04","0.27322763999303185","10","10"
"Beta_layer0_perturbation_0.33_sp_0.02","finished","-","","","2025-07-04T15:10:00.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.02","s&p","10","51.87","0.2698832313219706","10","10"
"Gamma_layer_0_perturbation_0.23_gauss_0.60","finished","-","","","2025-07-04T14:09:27.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.23","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","41.46","0.29311311642328897","10","10"
"Gamma_layer_0_perturbation_0.13_gauss_0.20","finished","-","","","2025-07-04T14:04:57.000Z","16","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.13","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","60.18","0.2728335897127787","10","10"
"Beta_layer2_perturbation_0.33_sp_0.02","finished","-","","","2025-07-04T15:45:56.000Z","17","","0.01","0.01","0.01","0.01","128","0.33","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.02","s&p","10","51.87","0.2686783711115519","10","10"
"Beta_layer0_perturbation_0.23_sp_0.02","finished","-","","","2025-07-04T15:09:36.000Z","16","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.02","s&p","10","53.7","0.27026484807332357","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.40","finished","-","","","2025-07-04T15:19:37.000Z","17","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","56.23","0.2741117238998413","10","10"
"Beta_layer0_perturbation_0.23_sp_0.06","finished","-","","","2025-07-04T15:13:36.000Z","16","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","34.5","0.2799081802368164","10","10"
"Beta_layer0_perturbation_0.23_sp_0.00","finished","-","","","2025-07-04T15:07:37.000Z","16","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","s&p","10","69.27","0.27191978693008423","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.60","finished","-","","","2025-07-04T15:21:37.000Z","17","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","43.58","0.2727286140124003","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T15:17:36.000Z","17","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","66.71","0.2757629632949829","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.80","finished","-","","","2025-07-04T15:23:38.000Z","16","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.8","gauss","10","32.38","0.27744528849919636","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T15:15:35.000Z","17","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","69.27","0.27370893557866416","10","10"
"Beta_layer0_perturbation_0.23_sp_0.04","finished","-","","","2025-07-04T15:11:36.000Z","16","","0.01","0.01","0.01","0.01","128","0.23","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.04","s&p","10","42.47","0.27020213603973386","10","10"
"Beta_layer0_perturbation_0.13_sp_0.06","finished","-","","","2025-07-04T15:13:12.000Z","16","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.06","s&p","10","33.39","0.2695805589358012","10","10"
"Beta_layer0_perturbation_0.13_sp_0.02","finished","-","","","2025-07-04T15:09:12.000Z","16","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.02","s&p","10","54.16","0.27164352337519326","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.20","finished","-","","","2025-07-04T15:17:12.000Z","17","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.2","gauss","10","66.05","0.27394216060638427","10","10"
"Beta_layer0_perturbation_0.13_sp_0.04","finished","-","","","2025-07-04T15:11:12.000Z","16","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.04","s&p","10","42.16","0.2722671667734782","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.80","finished","-","","","2025-07-04T15:23:14.000Z","16","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.8","gauss","10","31.97","0.2710049271583557","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.60","finished","-","","","2025-07-04T15:21:13.000Z","17","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.6000000000000001","gauss","10","43.03","0.2741968313852946","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.40","finished","-","","","2025-07-04T15:19:13.000Z","17","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0.4","gauss","10","56.17","0.2770514965057373","10","10"
"Beta_layer0_perturbation_0.53_gauss_0.00","finished","-","","","2025-07-04T15:15:11.000Z","17","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","gauss","10","69.24","0.2741880178451538","10","10"
"Beta_layer0_perturbation_0.13_sp_0.00","finished","-","","","2025-07-04T15:07:12.000Z","17","","0.01","0.01","0.01","0.01","128","0.13","0.33","0.33","0.33","0.33","0.33","0.33","0.33","pc_model","CNN","CIFAR-10","70","0.001","0.9","0","s&p","10","69.24","0.27193438609441123","10","10"
